2026-07-30 23:26:41,531 : INFO : Running Process Information
2026-07-30 23:26:41,558 : INFO : Name : MemCompression | PID : 3560 | User : None
2026-07-30 23:26:41,558 : INFO : Name : igfxCUIServiceN.exe | PID : 3636 | User : None
2026-07-30 23:26:41,558 : INFO : Name : svchost.exe | PID : 3712 | User : None
2026-07-30 23:26:41,559 : INFO : Name : svchost.exe | PID : 3720 | User : None
2026-07-30 23:26:41,559 : INFO : Name : dasHost.exe | PID : 3776 | User : None
2026-07-30 23:26:41,559 : INFO : Name : svchost.exe | PID : 3876 | User : None
2026-07-30 23:26:41,560 : INFO : Name : svchost.exe | PID : 3904 | User : None
2026-07-30 23:26:41,560 : INFO : Name : svchost.exe | PID : 3924 | User : None
2026-07-30 23:26:41,560 : INFO : Name : svchost.exe | PID : 3968 | User : None
2026-07-30 23:26:41,561 : INFO : Name : ChatGPT Classic.exe | PID : 4008 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,561 : INFO : Name : svchost.exe | PID : 4052 | User : None
2026-07-30 23:26:41,562 : INFO : Name : svchost.exe | PID : 4072 | User : None
2026-07-30 23:26:41,562 : INFO : Name : svchost.exe | PID : 4124 | User : None
2026-07-30 23:26:41,562 : INFO : Name : svchost.exe | PID : 4308 | User : None
2026-07-30 23:26:41,562 : INFO : Name : spoolsv.exe | PID : 4316 | User : None
2026-07-30 23:26:41,563 : INFO : Name : svchost.exe | PID : 4332 | User : None
2026-07-30 23:26:41,563 : INFO : Name : svchost.exe | PID : 4504 | User : None
2026-07-30 23:26:41,563 : INFO : Name : svchost.exe | PID : 4540 | User : None
2026-07-30 23:26:41,564 : INFO : Name : armsvc.exe | PID : 4572 | User : None
2026-07-30 23:26:41,564 : INFO : Name : OfficeClickToRun.exe | PID : 4596 | User : None
2026-07-30 23:26:41,564 : INFO : Name : svchost.exe | PID : 4608 | User : None
2026-07-30 23:26:41,565 : INFO : Name : CCleaner_service.exe | PID : 4616 | User : None
2026-07-30 23:26:41,565 : INFO : Name : Dell.TechHub.exe | PID : 4624 | User : None
2026-07-30 23:26:41,565 : INFO : Name : svchost.exe | PID : 4632 | User : None
2026-07-30 23:26:41,566 : INFO : Name : OneApp.IGCC.WinService.exe | PID : 4672 | User : None
2026-07-30 23:26:41,566 : INFO : Name : svchost.exe | PID : 4684 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,567 : INFO : Name : esif_uf.exe | PID : 4768 | User : None
2026-07-30 23:26:41,567 : INFO : Name : conhost.exe | PID : 4776 | User : None
2026-07-30 23:26:41,567 : INFO : Name : jhi_service.exe | PID : 4820 | User : None
2026-07-30 23:26:41,568 : INFO : Name : svchost.exe | PID : 4828 | User : None
2026-07-30 23:26:41,568 : INFO : Name : NP2120CL.EXE | PID : 4888 | User : None
2026-07-30 23:26:41,569 : INFO : Name : ApplicationFrameHost.exe | PID : 4928 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,570 : INFO : Name : mfemms.exe | PID : 5000 | User : None
2026-07-30 23:26:41,570 : INFO : Name : mysqld.exe | PID : 5028 | User : None
2026-07-30 23:26:41,571 : INFO : Name : mongod.exe | PID : 5036 | User : None
2026-07-30 23:26:41,571 : INFO : Name : svchost.exe | PID : 5048 | User : None
2026-07-30 23:26:41,571 : INFO : Name : MpDefenderCoreService.exe | PID : 5056 | User : None
2026-07-30 23:26:41,572 : INFO : Name : StartMenuExperienceHost.exe | PID : 5116 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,573 : INFO : Name : NPProt.exe | PID : 5124 | User : None
2026-07-30 23:26:41,573 : INFO : Name : svchost.exe | PID : 5144 | User : None
2026-07-30 23:26:41,573 : INFO : Name : svchost.exe | PID : 5156 | User : None
2026-07-30 23:26:41,573 : INFO : Name : SearchProtocolHost.exe | PID : 5188 | User : None
2026-07-30 23:26:41,574 : INFO : Name : SmartByteAnalyticsService.exe | PID : 5240 | User : None
2026-07-30 23:26:41,574 : INFO : Name : RstMwService.exe | PID : 5248 | User : None
2026-07-30 23:26:41,574 : INFO : Name : SmartByteNetworkService.exe | PID : 5320 | User : None
2026-07-30 23:26:41,575 : INFO : Name : svchost.exe | PID : 5392 | User : None
2026-07-30 23:26:41,575 : INFO : Name : svchost.exe | PID : 5420 | User : None
2026-07-30 23:26:41,575 : INFO : Name : WMIRegistrationService.exe | PID : 5432 | User : None
2026-07-30 23:26:41,575 : INFO : Name : svchost.exe | PID : 5460 | User : None
2026-07-30 23:26:41,576 : INFO : Name : mysqld.exe | PID : 5536 | User : None
2026-07-30 23:26:41,576 : INFO : Name : SupportAssistAgent.exe | PID : 5564 | User : None
2026-07-30 23:26:41,577 : INFO : Name : svchost.exe | PID : 5636 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,577 : INFO : Name : MsMpEng.exe | PID : 5740 | User : None
2026-07-30 23:26:41,577 : INFO : Name : conhost.exe | PID : 5852 | User : None
2026-07-30 23:26:41,578 : INFO : Name : chrome.exe | PID : 6108 | User : DESKTOP-BESPAPU\DELL
2026-07-30 23:26:41,578 : INFO : Name : svchost.exe | PID : 6252 | User : None
2026-07-30 23:26:41,579 : INFO : Name : svchost.exe | PID : 6308 | User : None
2026-07-30 23:26:41,579 : INFO : Name : Dell.TechHub.Instrumentation.UserProcess.exe | PID : 6376 | User : None
